EVENTID,RUNID,KEY,DATE,EVENT,GAME,CONSOLE,RUNTYPE,RUNNER1,RUNNER2,RUNNER3,RUNNER4,COMMENTARY1,COMMENTARY2,COMMENTARY3,COMMENTARY4,SPEEDRUNTYPE,VIDEOURL,TIMESTAMP,VIDEOURL2,TIMESTAMP2,RUNNER5,RUNNER6,TIMERUNNER1,TIMERUNNER2,TIMERUNNER3,TIMERUNNER4,TIMERUNNER5,TIMERUNNER6,RACE2TIMERUNNER1,RACE2TIMERUNNER2,RACE2TIMERUNNER3,RACE2TIMERUNNER4,RACE2RUNNER5,RACE2RUNNER6,RUNNER7,RUNNER8,RUNNER9,RUNNER10,RUNNER11,RUNNER12,RUNNER13,RUNNER14,RUNNER15,RUNNER16
15,4,15_4,10/28/2022,Segaween IV,Doom,Sega 32X,Casual,MasterWelch,,,,,,,,,https://youtu.be/42GvsY9etzc?si=2PsiFSbtYoVhF_0Q,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5,15_5,10/28/2022,Segaween IV,Mary Shelley's Frankenstein,Genesis,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/pZ-cD_lTm44?si=DbgNvlWIzFlqd1mq,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6,15_6,10/29/2022,Segaween IV,Kishin Douji Zenki,Game Gear,Casual,BoosterShane,,,,,,,,100%,https://youtu.be/L6z14HIRpzM?si=d1mezxREpwK2aJbu,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7,15_7,10/29/2022,Segaween IV,Primal Rage,Game Gear,Casual,BoosterShane,,,,,,,,,https://youtu.be/G072rwrMWOY?si=XkJkdyTS-qnOyWKr,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,8,15_8,10/29/2022,Segaween IV,Predator 2,Game Gear,Casual,BoosterShane,,,,,,,,,https://youtu.be/vSxDKwug8q0?si=SvL0U84hpPFJ0Qu9,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,9,15_9,10/29/2022,Segaween IV,Vampire: Master of Darkness,Game Gear,Casual,BoosterShane,,,,,,,,,https://youtu.be/VJU3gmxx44o?si=YwpDIwWVzDkUqpRL,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,15_10,10/29/2022,Segaween IV,Mansion of Hidden Souls,Sega CD,Casual,Faust4712,,,,,,,,,https://youtu.be/B-lE7VI6jy8?si=qcfUlAUH-Qa1FTC5,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,11,15_11,10/29/2022,Segaween IV,Bram Stoker's Dracula,Sega CD,Casual,Faust4712,,,,,,,,,https://youtu.be/u-PN_L4k5aU?si=W7JzPloshG5-GcP4,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,12,15_12,10/29/2022,Segaween IV,Zombies Ate My Neighbors,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/356Qw5KqCrg?si=KeEmFPpKVhsbeZWB,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,13,15_13,10/29/2022,Segaween IV,Alien Isolation,XBox One,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/JjWN2n787P8?si=iZnsuDcSGM4S1J50,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,15_14,10/29/2022,Segaween IV,Alien Isolation,PC,Casual,Gok_Zarah,,,,,,,,DLC Nostromo,https://youtu.be/fnYzZdxS6cU?si=IB8uS5VEOGanZry7,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,15_15,10/29/2022,Segaween IV,Chakan,Genesis,Speedrun,wax_house,,,,,,,,All Levels Easy%,https://youtu.be/f-JSPqtBFj0?si=dT-YuLHSpIhGOF-o,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,15_16,10/29/2022,Segaween IV,Kid Chameleon,Genesis,Speedrun,wax_house,,,,,,,,4 Boss%,https://youtu.be/_lMG6lkXcHI?si=ZKNJOeg7KCta91Xy,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,17,15_17,10/29/2022,Segaween IV,Sonic.exe - The Game,PC,Speedrun,Cucaspeedrunner,,,,,,,,Secret Ending,https://youtu.be/DvNde6NptFU?si=O-2dfZNsC_ALEgRz,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18,15_18,10/29/2022,Segaween IV,Sonic.exe - Nightmare Beginning,PC,Speedrun,Cucaspeedrunner,,,,,,,,Best Ending,https://youtu.be/PRb7VB5xJC8?si=d7em7Si5wWCRzKrW,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,19,15_19,10/29/2022,Segaween IV,Night Trap,Sega 32X,Speedrun,Paulsaltine,,,,,,,,Campy%,https://youtu.be/PPvB8cUKRCs?si=3eKFF8BrEYwmMn5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20,15_20,10/29/2022,Segaween IV,Illbleed,Dreamcast,Casual,Faust4712,,,,,,,,,https://youtu.be/EoE-wWk86Zc?si=E2UGhBgiOACYGy0r,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,21,15_21,10/29/2022,Segaween IV,Resident Evil,Saturn,Casual,NoDiggity1,,,,,,,,,https://youtu.be/5Gh9Qw0NwRc?si=gnB5eqUlILIeU1Vi   and    https://youtu.be/9ZCxRrBR-O0?si=0ovrYutaAuLx_1Ub,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,22,15_22,10/30/2022,Segaween IV,Resident Evil Code: Veronica,Dreamcast,Casual,BoosterShane,,,,,,,,,https://youtu.be/CwFt2VWZOfM?si=RakhZJNA54tdV_Ru,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,23,15_23,10/30/2022,Segaween IV,Will Harvey Presents The Immortal,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/rJQOrsrQ5qw?si=hMZfrzqY88NQVf5z,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,24,15_24,10/30/2022,Segaween IV,Michael Jackson's Moonwalker,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/QI4m022KzOg?si=ZQt-C5fhQZtphAVO,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,25,15_25,10/30/2022,Segaween IV,Another World,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/c9vKUOC-qYg?si=F_0imhWx1zokC8jI,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,26,15_26,10/30/2022,Segaween IV,Mutant League Football,Genesis,Casual,peco_de_guille,,,,,,,,,https://youtu.be/JwAFEtuyQXw?si=WehyYxCZ0TyCmYwQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,27,15_27,10/30/2022,Segaween IV,The Typing of the Dead,PC,Casual,peco_de_guille,,,,,,,,,https://youtu.be/UmxDGn0Upck?si=FBxTLoNPaB_PhKid,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,28,15_28,10/30/2022,Segaween IV,Dahna: Megami Tanjo,Mega Drive,Speedrun,estacaco,,,,,,,,Any%,https://youtu.be/5Ri8EmDVUbo?si=G5YU6vb0dfy77ahN,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,29,15_29,10/30/2022,Segaween IV,Blue Stinger,Dreamcast,Speedrun,Rodas13,,,,,,,,,https://youtu.be/sJUgc0WqEmk?si=xiAkdHahHD6VBD4q,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,15_30,10/30/2022,Segaween IV,Evil Dead: Hail to the King,Dreamcast,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/cW2E6491Kyk?si=1OdBINp0HzfHPB_j,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,31,15_31,10/30/2022,Segaween IV,Alien Isolation,PC,Casual,Gok_Zarah,,,,,,,,DLC Nostormo,https://youtu.be/_R3SuwBl8hI?si=ME7OM2pRUok_iaOF,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32,15_32,10/30/2022,Segaween IV,Haunting Starring Polterguy,Genesis,Speedrun,Gok_Zarah,,,,,,,,Any%,https://youtu.be/_lUMofsV_-M?si=-45PCqAxNrUjv_d4,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,33,15_33,10/30/2022,Segaween IV,The Curse of Illmoore Bay,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/1mDx20lykn0?si=bpRU7yVjB5xuuHz2,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34,15_34,10/30/2022,Segaween IV,Castlevania: Symphony of the Night,Saturn,Casual,GrimShins,,,,,,,,,https://youtu.be/g09WDhz0Sx0?si=HtQf4pJC8E5AXcYz   and   https://youtu.be/-Jw-ZaWQbrE?si=SNFEEpXtJ77zMT-I,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,16_1,12/09/2022,RPG-a-Thon,Skies of Arcadia,Dreamcast,Speedrun,Chronoon,,,,,,,,Any%,https://youtu.be/5Z0AGceg4y4?si=BLl_ccQ-Yq3UYj96,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,16_2,12/09/2022,RPG-a-Thon,Cadash,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/pB__SlOOKEA?si=c6K57_HtxCdCQrn-,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3,16_3,12/09/2022,RPG-a-Thon,Shining Force II,Genesis,Speedrun,Corova83,,,,,,,,Grans Escape,https://youtu.be/eSyLa4ifKpo?si=Q-9DR3RYeB7Ug4qt,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4,16_4,12/09/2022,RPG-a-Thon,Shining Force,Genesis,Casual,Cypherin,,,,,,,,,https://youtu.be/dzW_OoJre7A?si=8bwH9qTdkaqHtKU5,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5,16_5,12/09/2022,RPG-a-Thon,Evolution: The World of Sacred Device,Dreamcast,Casual,Faust4712,,,,,,,,,https://youtu.be/Ad50tjwGSt8?si=UKBKmE0r6pbD4sLn,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6,16_6,12/10/2022,RPG-a-Thon,Elemental Gimmick Gear,Dreamcast,Casual,Owazrim,,,,,,,,,https://youtu.be/DHA83D7Vxw8?si=iu8sjQmrOEtktecp,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,7,16_7,12/10/2022,RPG-a-Thon,Dungeons & Dragons: Warriors of the Eternal Sun,Genesis,Casual,NoDiggity1,,,,,,,,,https://youtu.be/cq0-_iLHo4E?si=hOc8m4Z1YSjKxGYs,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8,16_8,12/10/2022,RPG-a-Thon,Linkle Liver Story,Saturn,Speedrun,squilibob,,,,,,,,Any%,https://youtu.be/j508ifpVygc?si=0nRc71xO9WFjBJQI,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,9,16_9,12/10/2022,RPG-a-Thon,Phantasy Star,Switch,Casual,BoosterShane,,,,,,,,,https://youtu.be/L9bOStETETs?si=HySOQLGJ5US72G3u,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,16_10,12/10/2022,RPG-a-Thon,Phantasy Star IV: The End of the Millennium,Genesis,Speedrun,VaeVictusBR,,,,,,,,Any% No Major Glitches,https://youtu.be/p6_ccfntWcU?si=wbvmsqY_DXQJSv0Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,11,16_11,12/11/2022,RPG-a-Thon,Phantasy Star Online,Dreamcast,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/7pdNQI7JydU?si=K3-WblrUBTkczFBv,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,12,16_12,12/11/2022,RPG-a-Thon,Shining the Holy Ark,Saturn,Casual,MasterWelch,,,,,,,,,https://youtu.be/Ke3zN8PZc8Q?si=xaSYvRfgsLFcKPBj,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13,16_13,12/11/2022,RPG-a-Thon,Lunar: The Silver Star,Sega CD,Casual,NoDiggity1,,,,,,,,,https://youtu.be/kLpo4K33CEw?si=eF3v0l8LPXf9h6LK,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14,16_14,12/11/2022,RPG-a-Thon,Lunar: Eternal Blue,Sega CD,Casual,NoDiggity1,,,,,,,,,https://youtu.be/cj_g8kIQTmk?si=8WssX41xAN-_ABXA,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,16_15,12/11/2022,RPG-a-Thon,Fatal Labyrinth,Genesis,Casual,Cypherin,,,,,,,,,https://youtu.be/sOwcTtN8sds?si=wsuSXNfkbvi6dk-d,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,16_16,12/11/2022,RPG-a-Thon,Langrisser II,Mega Drive,Casual,estacaco,,,,,,,,,https://youtu.be/7c0DLQ4gl9c?si=pACBDwIE9l7_Zk_4,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,16_17,12/11/2022,RPG-a-Thon,Sword of Vermilion,Genesis,Casual,GrimShins,,,,,,,,,https://youtu.be/u9fFEnMvNdo?si=iAaQGbKzsweQf603,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,17_1,02/24/2023,Licensed-a-Thon,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Genesis,Speedrun,BoosterShane,,,,,,,,Ralph Easy%,https://youtu.be/QVdqzNZ2K4g?si=51Y-EhZE1skg_Npa,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17_2,02/24/2023,Licensed-a-Thon,Barbie Super Model,Genesis,Speedrun,GrimShins,,,,,,,,Any%,https://youtu.be/oeFQXGeGpYE?si=LgdD0gnQql-8h-o4,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3,17_3,02/24/2023,Licensed-a-Thon,Tiny Toon Adventures: Buster's Hidden Treasure,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/J00pSdJxHUI?si=iiaN2trhuoVWGCEb,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4,17_4,02/24/2023,Licensed-a-Thon,Animaniacs,Genesis,Speedrun,SuperSonic_,,,,,,,,Any%,https://youtu.be/6XJ1AmfHK50?si=Mu06Bbaa2-B_uaKw,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5,17_5,02/24/2023,Licensed-a-Thon,ALF,Master System,Casual,Owazrim,,,,,,,,,https://youtu.be/5VXJTSshICA?si=5JKAm5oYdnVYEozV,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6,17_6,02/24/2023,Licensed-a-Thon,Michael Jackson's Moonwalker,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/d70Ks-0rUjM?si=HDpBa2BSPmAuftEm,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,7,17_7,02/24/2023,Licensed-a-Thon,Rocky,Master System,Casual,Owazrim,,,,,,,,Beat the Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8,17_8,02/24/2023,Licensed-a-Thon,Demolition Man,Genesis,Speedrun,Svipur,,,,,,,,,https://youtu.be/ieZFFvplN7k?si=RP_wRRJPNA07VXC9,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9,17_9,02/24/2023,Licensed-a-Thon,Rambo: First Blood Part II,Master System,Casual,MasterWelch,,,,,,,,,https://youtu.be/Tubuun-bNdM?si=IJjDy23pd-FqF8h_,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17_10,02/24/2023,Licensed-a-Thon,Rambo III,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/ZiPlIJxwRpg?si=FL3AVY30suRNcIU-,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,11,17_11,02/24/2023,Licensed-a-Thon,Beauty and the Beast: Roar of the Beast,Mega Drive,Speedrun,estacaco,,,,,,,,,https://youtu.be/12XRq0PN514?si=hn_MubkHES_2eana,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,12,17_12,02/24/2023,Licensed-a-Thon,The Lion King,Genesis,Speedrun,estacaco,,,,,,,,Any%,https://youtu.be/eEhuwCk9gbY?si=uxFhgkqokhvX7tH5,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,13,17_13,02/24/2023,Licensed-a-Thon,Surf Ninjas,Game Gear,Casual,Cypherin,,,,,,,,,https://youtu.be/W2kbwGvjR0I?si=uteU1cESzR9igr_L,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,14,17_14,02/24/2023,Licensed-a-Thon,Earthworm Jim,Genesis,Casual,Cypherin,,,,,,,,,https://youtu.be/xfb3zmzNs40?si=tT0lkIQt_U6ume6J   and   https://youtu.be/xfb3zmzNs40?si=BcoafVpOihol-fj1,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,17_15,02/24/2023,Licensed-a-Thon,Terminator 2: Judgment Day,Genesis,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/Q_xPsbHXejw?si=sdqLzvQQ9i6SZ9Eu,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,16,17_16,02/25/2023,Licensed-a-Thon,RoboCop Versus The Terminator,Genesis,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/229nwfH-PPo?si=_aPlX1MmJksARr3W,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,17_17,02/25/2023,Licensed-a-Thon,Cliffhanger,Genesis,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/kep_4f73zj8?si=5jaCE8cbcrK371ye,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,17_18,02/25/2023,Licensed-a-Thon,Judge Dredd,Genesis,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/OPTbzyUYGYg?si=xfS1_5qCedDqOabG,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17_19,02/25/2023,Licensed-a-Thon,The Incredible Hulk,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/tL_9fpqGa3s?si=7IzjdK6D5dCxxSWX,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20,17_20,02/25/2023,Licensed-a-Thon,The Incredible Crash Dummies,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/Lux5JBIZyP4?si=osIs_erG3IFw0Gm-,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,21,17_21,02/25/2023,Licensed-a-Thon,Super Real Basketball,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/Lux5JBIZyP4?si=-Lvm9xAzaosnr7xY,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,22,17_22,02/25/2023,Licensed-a-Thon,Barkley Shut Up and Jam!,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/dwcwEeVzSLs?si=bf9kIeGt78-55f3z,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,23,17_23,02/25/2023,Licensed-a-Thon,Universal Soldier,Genesis,Speedrun,z_tox,,,,,,,,Any%,https://youtu.be/bsjzA5d3CJU?si=jDR9LPjSJJ_2h6y1,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,24,17_24,02/25/2023,Licensed-a-Thon,Cool Spot,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/MTDedBm2RB8?si=2HoO9AzeoLB4oVxW,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,25,17_25,02/25/2023,Licensed-a-Thon,The Ren & Stimpy Show Presents Stimpy's Invention,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/ASgtc4bralY?si=of-NmIw-7KNmVT89,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,26,17_26,02/25/2023,Licensed-a-Thon,Coca-Cola Kid,Game Gear,Speedrun,Grumpmeister,,,,,,,,Any%,https://youtu.be/mprTBekAYBc?si=9bQODKkrGCfQrqTK,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,27,17_27,02/25/2023,Licensed-a-Thon,McDonald's Treasure Land Adventure,Genesis,Speedrun,Grumpmeister,,,,,,,,Any%,https://youtu.be/Ve7AMsDhQkQ?si=7Gep5LiW-ALg6hlf,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17_28,02/25/2023,Licensed-a-Thon,Chester Cheetah: Wild Wild Quest,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/MZ6lpx6DVww?si=p-jwnwxMdDv-e70A,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,29,17_29,02/25/2023,Licensed-a-Thon,Taz-Mania,Genesis,Speedrun,Grumpmeister,,,,,,,,Any%,https://youtu.be/FyPtgpf1wYs?si=LLuWaeX88AJ7A737,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,30,17_30,02/25/2023,Licensed-a-Thon,Astérix,Master System,Speedrun,Sauloandrade_,,,,,,,,Any%,https://youtu.be/WJXwFnbB7_4?si=oGGLvotqMfyW05cE,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17_31,02/25/2023,Licensed-a-Thon,The Punisher,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/WJXwFnbB7_4?si=IJB1gb62_6aC2foh,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,32,17_32,02/25/2023,Licensed-a-Thon,Mighty Morphin' Power Rangers,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/mrphV_vyDBk?si=7WVND8YAxFfIiU1e,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,33,17_33,02/25/2023,Licensed-a-Thon,Yogi the Bear,Mega Drive,Casual,Faust4712,,,,,,,,,https://youtu.be/FtYNfAx5kgE?si=Brs_RENsrkw5XeyG,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17_34,02/25/2023,Licensed-a-Thon,Phantom 2040,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/FtYNfAx5kgE?si=v_Bk7VqjHBxoKOlK,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,35,17_35,02/25/2023,Licensed-a-Thon,Batman,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/Q0urzkUpWyk?si=jCf6iyQCX4UlQMbM,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36,17_36,02/25/2023,Licensed-a-Thon,Spider-Man,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/KJmwDXJlKFY?si=DZMGd-W10PRffmPP,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,37,17_37,02/25/2023,Licensed-a-Thon,Spider-Man and the X-Men in Arcade's Revenge,Genesis,Casual,Cypherin,,,,,,,,,https://youtu.be/-FPAUhibDhc?si=rFj4a_lCpJxxoSr5,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,38,17_38,02/25/2023,Licensed-a-Thon,Mighty Morphin Power Rangers: The Movie,Genesis,Speedrun,Sonicman2005,,,,,,,,Any%,https://youtu.be/4u4bZFm90WA?si=FCr7SdV0eTaFOK39,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,39,17_39,02/25/2023,Licensed-a-Thon,Bishoujo Senshi Sailor Moon,Mega Drive,Speedrun,Sonicman2005,,,,,,,,Any%,https://youtu.be/LkNWTebYvOo?si=BrXEPs2C0-G14pT3,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,40,17_40,02/25/2023,Licensed-a-Thon,Mamono Hunter Yohko,Mega Drive,Casual,GrimShins,,,,,,,,,https://youtu.be/ZjkuKArCl70?si=6Qx8bI4dxmZFTyow,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,41,17_41,02/26/2023,Licensed-a-Thon,Card Captor Sakura: Tomoyo no Video Baisakusen,Dreamcast,Casual,KrakenZer0,,,,,,,,,https://youtu.be/17elv624GgU?si=E9l1OshE2FdQzbMq,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,42,17_42,02/26/2023,Licensed-a-Thon,Dinosaurs for Hire,Genesis,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/9Pj_O03Yd5g?si=qzN3-COSTepjZkO6,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,43,17_43,02/26/2023,Licensed-a-Thon,Disney's Aladdin,Genesis,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/DInEX63EJjY?si=DJwwUeZsCURxAJpR,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,44,17_44,02/26/2023,Licensed-a-Thon,The Pirates of Dark Water,Genesis,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/UDAqUyDjHD4?si=j5D-ackgqVU0QM2W,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,45,17_45,02/26/2023,Licensed-a-Thon,Jurassic Park,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/dEntFv-izuc?si=9FAgFyTXY53Wy-c3,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,46,17_46,02/26/2023,Licensed-a-Thon,Toxic Crusaders,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/QqViGwnInJE?si=HaeIncy1_vSDQjiE,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,47,17_47,02/26/2023,Licensed-a-Thon,Barkley Shut Up and Jam 2,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/NzI6W-QrmBc?si=qOSBYDDIRP6ig8gJ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48,17_48,02/26/2023,Licensed-a-Thon,"James ""Buster"" Douglas Knockout Boxing",Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/PBcluBLOQMQ?si=UahP8ixun1FxH7rX,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,49,17_49,02/26/2023,Licensed-a-Thon,Captain America and the Avengers,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/PBcluBLOQMQ?si=0kzToVxCvJV2qchR,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,50,17_50,02/26/2023,Licensed-a-Thon,WWF Raw,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/9tCN5JTJlr0?si=_5j5BY1qn7X9kM9q,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51,17_51,02/26/2023,Licensed-a-Thon,The Grinch,Dreamcast,Casual,Paulsaltine,,,,,,,,,https://youtu.be/vhaI6QZC_3k?si=6BB6qUXjOUuyDxaj,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,52,17_52,02/26/2023,Licensed-a-Thon,Outlander,Genesis,Speedrun,NoDiggity1,,,,,,,,Any%,https://youtu.be/9sY8pwFnvgQ?si=3MGOQO1V7ul6-We2,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,53,17_53,02/26/2023,Licensed-a-Thon,The Lost World: Jurassic Park,Game Gear,Speedrun,Grumpmeister,,,,,,,,,https://youtu.be/-EJU-_q5QV4?si=TC7OU_LV44qL2ZCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,54,17_54,02/26/2023,Licensed-a-Thon,Indiana Jones and the Last Crusade,Genesis,Speedrun,Sauloandrade_,,,,,,,,Beat the Game,https://youtu.be/6SZoTYRWFKc?si=xm0I7Wx5zqMozfQ3   and   https://youtu.be/eHGONPdfJdg?si=-Ls0-cniYfl1ktOX,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,55,17_55,02/26/2023,Licensed-a-Thon,Batman Forever,Genesis,Speedrun,Faust4712,,,,,,,,Any%,https://youtu.be/4wJa5vgYzH4?si=yX1PADQXDsZhEK-M,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,56,17_56,02/26/2023,Licensed-a-Thon,The Pagemaster,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/a38cEZz9fRQ?si=kvHwqr0bALHtrYri,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,57,17_57,02/26/2023,Licensed-a-Thon,Pink Goes to Hollywood,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/a38cEZz9fRQ?si=A6PFrjcnp5x81Wpk,,,,,,,,,,,,,,,,,,,,,,,,,,,
